,FEOOS Event Date,Delivery Date,Brand Name,Item Name,Warehouse,Location Name,Overrode Skip Inventory Check (Yes / No),Skip OOS Orders,Quantity of FEOOS Items Requested in Sales Units
2589,2026-04-16,2026-04-17,Noble,Noble Bacti-Free Third Sink Sanitizer - 4 / 1 gal btl,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
2590,2026-04-16,2026-04-18,Rishi,Rishi Tea Barista Matcha 1kg,EWR1,Origin Cafe LLC - 23-11 44th Dr,No,Disabled,1
2591,2026-04-16,2026-04-20,The Stroop Club,Stroopwafel Chai Caramel 2 pack,PDX1,Rose City Coffee Co. - 3370 Southeast Milwaukie Avenue,No,Disabled,1
2592,2026-04-16,2026-04-17,1883,1883 Dulce De Leche Syrup 1L Glass,ATL1,El Vinedo local - 730 Peachtree Street Northeast,No,Disabled,6
2593,2026-04-16,2026-04-17,1883,1883 Caramel Syrup 1L Plastic,MDT1,Rancho Cafe - 95 South Main Street,No,Disabled,1
2594,2026-04-16,2026-04-17,Transcendence Coffee,Transcendence Algerian Baklava Syrup 750mL Bottle,EWR1,Cafe Sophia LLC - 1029 Cortelyou Road,No,Disabled,1
2595,2026-04-16,2026-04-17,Humankind,Humankind Organic Lavender Lemonade 16oz,CLT1,Summit Coffee - 416 East 36th Street,No,Disabled,1
2596,2026-04-16,2026-04-17,Dr. Smoothie,Dr. Smoothie Watermelon Cucumber Mint Refreshers 46 oz. Bottle,MDT1,Strasburg Marketplace - 214 Hartman Bridge Road,No,Disabled,1
2597,2026-04-16,2026-04-17,Loonen,Loonen Still Water 750mL Glass Bottle,EWR1,Amagansett Coffee - 26 Montauk Highway,No,Disabled,1
2598,2026-04-16,2026-04-17,Torani,Torani Mango Syrup 750ml Glass Bottle,MDT1,Linden Coffee - 2916 Old Philadelphia Pike,No,Disabled,4
2599,2026-04-16,2026-04-17,1883,1883 Dulce De Leche Syrup 1L Glass,ATL1,Mr.Tombstones Coffee Emporium - 1087 South Marietta Parkway Southeast,No,Disabled,12
2600,2026-04-16,2026-04-18,Bossen,Bossen Dragon Fruit Bursting Boba,EWR1,Cool Sips - 1218 Lexington Avenue,No,Disabled,1
2601,2026-04-16,2026-04-17,Karat,Karat U-Shape Clear Cold Cup 16oz (C-KC16-U),EWR1,SUNDAY C&C BAKERY - 189 Wilson Avenue,No,Disabled,1
2602,2026-04-16,2026-04-17,Noble,Noble Clear Vinyl Gloves - Medium - Case of 1000 - 1000 / 1 ct ea,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
2603,2026-04-16,2026-04-17,Holy Kakow,Holy Kakow Organic Macadamia Syrup 750mL,EWR1,Jessie’s of Linwood - 136 West Poplar Avenue,No,Disabled,12
2604,2026-04-16,2026-04-17,1883,1883 Banana Syrup 1L Glass Bottle,EWR1,Joe Coffee - TWA Cafe,No,Disabled,1
2605,2026-04-16,2026-04-17,Karat,"Karat White Paper Towel Roll, 750' (JS-RTW750)",CLT1,Roz Grill - 8200 Providence Road,No,Disabled,1
2606,2026-04-16,2026-04-20,Monin,Monin Watermelon Puree 1L,MDT1,Cervantes Coffee Roasters - 7644 Fullerton Road,No,Disabled,24
2607,2026-04-16,2026-04-17,Wholesome Sweetener,Wholesome Sweeteners - Organic Honey 5lb Bottle,EWR1,corto cafe LLC - 262 Halsey St,No,Disabled,1
2608,2026-04-16,2026-04-20,Mason Dixie Foods,"Mason Dixie Foods Buttermilk  Biscuit Sandwich with Sausage, Egg, & Cheese - 12 / 4.8 oz bag",DCA1,Zeke's Coffee - 731 15th St NW,No,Disabled,4
2609,2026-04-16,2026-04-18,Icelandic Glacial,Icelandic Sparkling Water 330ml Glass Bottle,LAX1,Faregrounds - 459 North Roxbury Drive,No,Disabled,2
2610,2026-04-16,2026-04-17,SmartFruit,"Smartfruit Refresher Concentrate 48oz - Star Fruit, Passion Fruit & Mango (Revive)",CLT1,Change Please - 932 Seigle Avenue,No,Disabled,1
2611,2026-04-16,2026-04-17,ecoStick,ecoStick Green - Stevia,SEA1,Red Twig Bakery And Cafe - 117 5th Avenue South,No,Disabled,1
2612,2026-04-16,2026-04-17,Dr. Smoothie,Dr. Smoothie Watermelon Cucumber Mint Refreshers 46 oz. Bottle,EWR1,Stormy cafe - 738 West Side Avenue,No,Disabled,4
2613,2026-04-16,2026-04-20,1883,1883 Blueberry Syrup 1 Liter Plastic,ATL1,Chattahoochee Coffee Co. - Akers Mill Road,No,Disabled,1
2614,2026-04-16,2026-04-17,Proper Syrup,Proper Syrup Caramel 750ml,EWR1,Blue Dove Coffee - 307 Canal Street,No,Disabled,1
2615,2026-04-16,2026-04-17,Skinny Dipped,Skinny Dipped Unicorn Birthday Cake Cashews - 10 / 3.5 oz pouch,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
2616,2026-04-16,2026-04-17,Monin,Monin Lavender Syrup 1 Liter Plastic Bottle,EWR1,Safwa Cafe - 149 Pierce Street,No,Disabled,2
2617,2026-04-16,2026-04-17,Monin,Monin Brilliance Yumberry Red Natural Energy 64oz Bottle,AUS1,Cordura Coffee - 503 Avenue A,No,Disabled,1
2618,2026-04-16,2026-04-17,Proper Syrup,Proper Syrup Caramel 750ml,EWR1,Stormy cafe - 738 West Side Avenue,No,Disabled,3
2619,2026-04-16,2026-04-17,Dr. Smoothie,Dr. Smoothie Peach Mango Refreshers 46 oz. Bottle,EWR1,Stormy cafe - 738 West Side Avenue,No,Disabled,4
2620,2026-04-16,2026-04-18,Dr. Smoothie,Dr. Smoothie Watermelon Cucumber Mint Refreshers 46 oz. Bottle,EWR1,Mia's Bakery - 716 7th Avenue,No,Disabled,2
2621,2026-04-16,2026-04-17,Torani,Torani Mango Syrup 750ml Glass Bottle,MDT1,Downtown Joe - Penn St,No,Disabled,3
2622,2026-04-16,2026-04-17,Dr. Smoothie,Dr. Smoothie Peach Mango Refreshers 46 oz. Bottle,EWR1,Taimoca LLc - 2 South Kinderkamack Road,No,Disabled,5
2623,2026-04-16,2026-04-17,Something & Nothing,Something & Nothing Mango & Thai Basil Seltzer - 11.15oz,EWR1,Black Star Vinyl/Halsey & Lewis - 480 Madison Street,No,Disabled,1
2624,2026-04-16,2026-04-17,1883,1883 Banana Syrup 1L Glass Bottle,EWR1,Joe Coffee - Columbia NWC,No,Disabled,1
2625,2026-04-16,2026-04-17,Kettle Brand,Kettle Brand Sea Salt and Vinegar - 6 / 2 oz bag,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,3
2626,2026-04-16,2026-04-17,1883,1883 Banana Syrup 1L Glass Bottle,EWR1,Joe Coffee - Lincoln Center (LWS),No,Disabled,2
2627,2026-04-16,2026-04-17,Big Train,Big Train Kona Mocha Blended Iced Coffee 3.5 lb. Bag(s),DEN1,Colorado Legacy - 1048 Independent Ave ste a105,No,Disabled,5
2628,2026-04-16,2026-04-17,Monin,Monin Spiced Brown Sugar Syrup 750ml Glass,DEN1,Zoe's Cafe - 715 10th St.,No,Disabled,1
2629,2026-04-16,2026-04-17,Torani,Torani Irish Cream Syrup 750ml Glass Bottle,ATL1,Woodstock Coffee Company - 9550 Main Street,No,Disabled,1
2630,2026-04-16,2026-04-17,MELA Watermelon Water,Mela Water - Watermelon Original 16.9oz,LAX1,Sessions - 101 Newport Center Drive,No,Disabled,1
2631,2026-04-16,2026-04-17,Torani,Torani Green Apple Syrup 1L Plastic Bottle,SDF1,The Human Bean Corp - Fort Oglethorpe - Patel - 735 Battlefield Parkway,No,Disabled,1
2632,2026-04-16,2026-04-18,1883,1883 Banana Syrup 1L Glass Bottle,EWR1,Joe Coffee - Long Island City,No,Disabled,3
2633,2026-04-16,2026-04-22,1883,1883 Blueberry Syrup 1L GLASS,CLT1,Old Europe Pastries - 18 Broadway St,No,Disabled,6
2634,2026-04-16,2026-04-20,1883,1883 Caramel Syrup 1L Plastic,MDT1,Whiff Roasters - 219 E Main St,No,Disabled,12
2635,2026-04-16,2026-04-17,Monin,Monin Caramel Sauce 64oz,PWM1,Cibo Café & Bistro - 1179 Main Street,No,Disabled,8
2636,2026-04-16,2026-04-17,Milkadamia,Milkadamia Original Unsweetened Macadamia Milk 32oz,PWM1,Fiafia - 8 Spring Street,No,Disabled,1
2637,2026-04-16,2026-04-17,Karat,"Karat Black Low Density 55-60 Gallon Trash Can Liner, 38"" x 58"", 1.2 Mil (JS-LL385812B)",PDX1,Coava Coffee - 1300 Southeast Grand Avenue,No,Disabled,1
2638,2026-04-16,2026-04-18,1883,1883 Banana Syrup 1L Glass Bottle,EWR1,Joe Coffee - Lincoln Center (LWS),No,Disabled,2
2639,2026-04-16,2026-04-17,Torani,Torani French Vanilla Syrup 1L Plastic Bottle,DEN1,Do Gooder Games Cafe - 16639 Washington Street,No,Disabled,1
2640,2026-04-16,2026-04-17,Austin's Bleach,Austin's Green Dish Detergent 1 Gallon,BNA1,ARRIVAL Coffee - 5838 Branta Drive,No,Disabled,1
2641,2026-04-16,2026-04-17,Red Jacket Orchards,Red Jacket Zinger Lemonade 1/2 Gallon,EWR1,Mojo Coffee - 801 Bloomfield Street,No,Disabled,3
2642,2026-04-16,2026-04-17,Edaleen,Edaleen Buttermilk 1/2 Gallon,BLI1,ISLANDER GROCERY - 2106 S Nugent Rd - PICKUP,No,Disabled,1
2643,2026-04-16,2026-04-17,DaVinci Gourmet,Da Vinci Caramel Syrup 750 ml PLASTIC Bottle,MDT1,Cafe on the Bay - 19 Bohemia Ave,No,Disabled,4
2644,2026-04-16,2026-04-17,Monin,Monin Guava Syrup 750mL Glass,ATL1,Woodstock Coffee Company - 9550 Main Street,No,Disabled,1
2645,2026-04-16,2026-04-18,Monin,Monin Coconut Syrup 750ml Glass,LAX1,Jameson Brown - 260 Allen Avenue,No,Disabled,3
2646,2026-04-16,2026-04-17,Poppy's,Poppy's Rosemary Loaf - 1 / 112 ct box,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
2647,2026-04-16,2026-04-20,Karat,Karat Grease-Resistant Kraft Sandwich Bag (FP-GSB01K),CLT1,The Wandering Cup - 121 West Main Avenue,No,Disabled,1
2648,2026-04-16,2026-04-23,Whalebird Kombucha,Whalebird Kombucha - Paradise Peach 16oz,SMF1,Caffé Pagato - Mercy - 2175 Rosaline Ave,No,Disabled,1
2649,2026-04-16,2026-04-17,Barista 22,Barista 22 Coconut Syrup 750ml,LAX1,Cafe Cito (Suavecito) - 400 West 4th Street,No,Disabled,1
2650,2026-04-16,2026-04-17,Monin,Monin Spiced Brown Sugar Syrup 750ml Glass,DEN1,Tandem Squared -  Fort Collins - 401 Mason Court,No,Disabled,2
2651,2026-04-16,2026-04-20,Ghirardelli,Ghirardelli White Frappe  3.12lb Can,MDT1,New Holland Coffee Co - Lititz - 51 W Kleine Ln,No,Disabled,6
2652,2026-04-16,2026-04-19,Spartan Chemical Company,"PearLux Pleasant Scent White Liquid Hand, Hair & Body Wash 1 Gallon",EWR1,Dear Coffee - 1246 Lexington Avenue,No,Disabled,1
2653,2026-04-16,2026-04-17,Celsius,Celsius Live Fit Peach Mango Non-Carbonated Green Tea - 12 / 12 oz can,DCA1,Union Kitchen - 538 3rd St NE,No,Disabled,1
2654,2026-04-16,2026-04-17,Monin,Monin Coconut Syrup 1 Liter Plastic Bottle,PWM1,Mill City Roasting Company/java tree - 10 Tinker Ave Unit A,No,Disabled,32
2655,2026-04-16,2026-04-17,Proper Syrup,Proper Syrup Hazelnut 750ml,LAX1,Chaupain Bakery LLC - 23501 Ridge Rte Dr Suite B,No,Disabled,12
2656,2026-04-16,2026-04-20,Numi Tea,Numi Ginger Sun - Lemon Decaf Green Tea Case(s) of 100 ct. Teabags,HOU1,Minuti - 505 South Fry Road,No,Disabled,1
2657,2026-04-16,2026-04-20,Dr. Smoothie,Dr. Smoothie 100% Crushed Peach Pear Apricot 46oz Bottle,SEA1,Easy Times Espresso - 41 10th Avenue,No,Disabled,4
2658,2026-04-16,2026-04-17,1883,1883 Banana Syrup 1L Glass Bottle,EWR1,Apollo Coffee Co - 26 Eastman Street,No,Disabled,1
2659,2026-04-16,2026-04-17,Monin,Monin Lavender Syrup 1 Liter Plastic Bottle,EWR1,Boathouse Cafe - 350 Passaic Avenue,No,Disabled,2
2660,2026-04-16,2026-04-17,Something & Nothing,Something & Nothing Pineapple & Pink Grapefruit Seltzer - 11.15oz,EWR1,Irving Farm - 44 Main Street,No,Disabled,4
2661,2026-04-16,2026-04-17,Klimon,Klimon Vanilla Bean Non Dairy Soft Serve 1 Gallon,LAX1,Alfred Coffee - Studio City - 12077 Ventura Place,No,Disabled,2
2662,2026-04-16,2026-04-17,1883,1883 Roasted Hazelnut Syrup 1L Plastic,SEA1,Herkimer Coffee - 4th Ave,No,Disabled,4
2663,2026-04-16,2026-04-17,Karat,Karat U-Shape Clear Cold Cup 16oz (C-KC16-U),EWR1,Hybrid Coffee & Kitchen - Butter Bakery,No,Disabled,2
2664,2026-04-16,2026-04-17,Monin,Monin Sugar Free Hazelnut Syrup 750ml Glass,DEN1,Windsor Lakes Coffee - 500 Main St,No,Disabled,2
2665,2026-04-16,2026-04-17,Fermensch Kombucha,Fermensch Kombucha Apple Chai Cans 12oz *Seasonal Flavor*,LAX1,Redlands Natural Market LLC - 330 3rd Street,No,Disabled,2
2666,2026-04-15,2026-04-18,Icelandic Glacial,Icelandic Sparkling Water 330ml Glass Bottle,LAX1,Capri Gelato & Coffee Bar - 1034 Hermosa Avenue,No,Disabled,1
2667,2026-04-15,2026-04-16,De La Calle,De La Calle - Tepache Strawberry Citrus 12oz Can,LAX1,"Buena Bodega, Inc - 1803 East Main Street",No,Disabled,1
2668,2026-04-15,2026-04-18,Ecolab (Daydots),Ecolab (Daydots) Papergood - Day dots - Wednesday - 1 / 1 ct,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
2669,2026-04-15,2026-04-16,Monin,Monin Lavender Syrup 1 Liter Plastic Bottle,EWR1,Post Factum - 262 Irving Avenue,No,Disabled,1
2670,2026-04-15,2026-04-17,Karat,Karat Clear Vinyl Powder-Free Gloves - Large (FP-GV1008),HOU1,Sunday Press - 6104 Hermann Park Dr,No,Disabled,1
2671,2026-04-15,2026-04-17,Torani,Torani Chocolate Hazelnut Sauce 16oz Squeeze Bottle,EWR1,Mokafe Melville - 606 Broadhollow Road,No,Disabled,12
2672,2026-04-15,2026-04-17,Baked Fresh,Baked Fresh - Croissant - Ham & Cheese - 1 / 16 ct,DCA1,Caffe Nero Inc - 4100 Wilson Boulevard,No,Disabled,1
2673,2026-04-15,2026-04-17,Kate's Real Food,Kate's Real Food Oatmeal Cranberry Almond - 12 / 2.2 oz bar,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,1
2674,2026-04-15,2026-04-20,Torani,Torani Almond Roca Syrup 750ml Glass Bottle,AUS1,Mojos Coffee TX - BURNET - 609 E Polk St,No,Disabled,12
2675,2026-04-15,2026-04-17,Compass Coffee,Compass Coffee Breakfast - Whole Bean - 12 oz Tin,DCA1,Caffe Nero Inc - 650 F Street Northwest,No,Disabled,1
2676,2026-04-15,2026-04-18,Ecolab (Daydots),Ecolab (Daydots) Papergood - Day dots - Saturday - 1 / 1 ct,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
2677,2026-04-15,2026-04-20,Torani,Torani Pomegranate Syrup 1L Plastic Bottle,AUS1,Mojos Coffee TX - BURNET - 609 E Polk St,No,Disabled,18
2678,2026-04-15,2026-04-17,Proper Syrup,Proper Syrup Simple Syrup 750ml,LAX1,Series A Coffee - 8328 Wilshire Boulevard,No,Disabled,12
2679,2026-04-15,2026-04-18,WTRMLN WTR,WTRMLN WTR Original - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 2150 P Street Northwest,No,Disabled,2
2680,2026-04-15,2026-04-16,Darigold,Darigold Sour Cream 1 Pint,BLI1,ROME STORE - ROME STORE,No,Disabled,4
2681,2026-04-15,2026-04-17,Natalie's Orchard Island,Natalie's Orchard Island Organic Orange Juice - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 1535 7th St NW,No,Disabled,2
2682,2026-04-15,2026-04-16,1883,1883 Banana Syrup 1L Glass Bottle,EWR1,Joe Coffee - Lincoln Center (LWS),No,Disabled,2
2683,2026-04-15,2026-04-16,Humankind,Humankind Organic Lavender Lemonade 16oz,PDX1,Prismatic Coffee Company - 3996 Village Center Drive Southeast,No,Disabled,1
2684,2026-04-15,2026-04-16,ecoStick,ecoStick Green - Stevia,EWR1,Riviera French Cafe - 1500 New Britain Avenue,No,Disabled,1
2685,2026-04-15,2026-04-17,1883,1883 Syrup Pump (Plastic),MDT1,The Bridge Cafe - 4400 Massachusetts Avenue Northwest,No,Disabled,4
2686,2026-04-15,2026-04-17,Once Upon a Coconut,Sparkling Coconut Water + Energy 10.8oz Case (12x),DCA1,Caffe Nero Inc - 1535 7th St NW,No,Disabled,1
2687,2026-04-15,2026-04-20,Wilbur Curtis,Wilbur Curtis Coffee Filters - GemX Filters - 1 / 500 ct,DCA1,Caffe Nero Inc - 650 F Street Northwest,No,Disabled,1
2688,2026-04-15,2026-04-16,Bobo's Oat Bars,Bobo's Oat Bars PB&J's - Grape Jam,DFW1,White Rhino - DTN DALLAS - 1401 Elm St - Store #10,No,Disabled,1
2689,2026-04-15,2026-04-18,Kate's Real Food,Kate's Real Food Oatmeal Cranberry Almond - 12 / 2.2 oz bar,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
2690,2026-04-15,2026-04-17,Torani,Torani Cane Sugar Sweetener Syrup 750 ml Plastic Bottle(s),MDT1,The Brew Box LLC - 560 Ridgley Street,No,Disabled,2
2691,2026-04-15,2026-04-16,Olipop,Olipop Prebiotic Soda - Lemon Lime 12 fl oz (Shelf Stable Sleek Cans),EWR1,Almost Home - Almost Home General - Atlantic Highlands,No,Disabled,1
2692,2026-04-15,2026-04-18,Kate's Real Food,Kate's Real Food Lemon Coconut - 12 / 2.2 oz bar,DCA1,Caffe Nero Inc - 2150 P Street Northwest,No,Disabled,1
2693,2026-04-15,2026-04-18,Berg Bites,Berg Bar - Sunflower Butter White Chocolate,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,1
2694,2026-04-15,2026-04-17,Compass Coffee,Compass Coffee Meridian - Whole Bean - 12 oz Tin,DCA1,Caffe Nero Inc - 1201 Wilson Boulevard,No,Disabled,2
2695,2026-04-15,2026-04-17,Soley,Solely Mango & Guava Fruit Jerky 0.8oz,DCA1,Caffe Nero Inc - 1535 7th St NW,No,Disabled,1
2696,2026-04-15,2026-04-16,Whalebird Kombucha,Whalebird Kombucha - Paradise Peach 16oz,SMF1,Lovebird Coffee Cafe Co - CSU - 230 West 1st Street,No,Disabled,1
2697,2026-04-15,2026-04-18,iSi,iSi Eco Series Professional Cream Chargers,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
2698,2026-04-15,2026-04-18,Little West,Little West Gingersnap 12oz (Case 9x),LAX1,Endless Color - 123 South Topanga Canyon Boulevard,No,Disabled,1
2699,2026-04-15,2026-04-18,Mush,Mush Peanut Butter Overnight Oats 5oz,DCA1,Caffe Nero Inc - 2150 P Street Northwest,No,Disabled,1
2700,2026-04-15,2026-04-18,Mush,Mush Peanut Butter Overnight Oats 5oz,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,1
2701,2026-04-15,2026-04-16,1883,1883 Syrup Pump (Plastic),EWR1,Riviera French Cafe - 1500 New Britain Avenue,No,Disabled,2
2702,2026-04-15,2026-04-18,iSi,iSi Eco Series Professional Cream Chargers,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,1
2703,2026-04-15,2026-04-16,Monin,Monin Ube Syrup 750ml Glass Bottle,SMF1,"CSU, Chico - PICKUP",No,Disabled,4
2704,2026-04-15,2026-04-16,Karat,Karat Hot Cup 4oz (C-K504W),LAX1,Blossom & Friends Cafe - 2819 Ocean Park Boulevard,No,Disabled,1
2705,2026-04-15,2026-04-18,Natalie's Orchard Island,Natalie's Orchard Island Organic Orange Juice - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 4710 Langston Blvd.,No,Disabled,1
